Country / territory of asylum/residence,Origin,Value
Turkey,United Rep. of Tanzania,0
Turkey,Uganda,487
Turkey,Uganda,24
Turkey,Ukraine,0
Turkey,Uzbekistan,615
Turkey,Uzbekistan,51
Turkey,Stateless,66
Turkey,Stateless,206
Turkey,Stateless,117
Turkey,Yemen,424
Turkey,Yemen,161
Turkey,Zambia,0
Turkey,Zimbabwe,39
United Rep. of Tanzania,Burundi,24455
United Rep. of Tanzania,Burundi,162729
United Rep. of Tanzania,Burundi,251227
United Rep. of Tanzania,Dem. Rep. of the Congo,19548
United Rep. of Tanzania,Dem. Rep. of the Congo,5836
United Rep. of Tanzania,Dem. Rep. of the Congo,56906
United Rep. of Tanzania,Somalia,150
United Rep. of Tanzania,United Rep. of Tanzania,0
United Rep. of Tanzania,Various/Unknown,169
United Rep. of Tanzania,Various/Unknown,16
United Rep. of Tanzania,Various/Unknown,245
Uganda,Angola,0
Uganda,Burundi,2389
Uganda,Burundi,38245
Uganda,Central African Rep.,0
Uganda,Central African Rep.,21
Uganda,Dem. Rep. of the Congo,16214
Uganda,Dem. Rep. of the Congo,226192
Uganda,Eritrea,10026
Uganda,Eritrea,4566
Uganda,Ethiopia,1289
Uganda,Ethiopia,1944
Uganda,Guinea,0
Uganda,Gambia,0
Uganda,India,0
Uganda,Ireland,0
Uganda,Iran (Islamic Rep. of),0
Uganda,Iraq,0
Uganda,Kenya,25
Uganda,Kenya,193
Uganda,Mali,0
Uganda,Malawi,0
Uganda,Nigeria,0
Uganda,Pakistan,267
Uganda,Pakistan,224
Uganda,Palestinian,7
Uganda,Rwanda,978
Uganda,Rwanda,14282
Uganda,Sudan,745
Uganda,Sudan,2355
Uganda,Senegal,5
Uganda,Somalia,12182
Uganda,Somalia,25011
Uganda,South Sudan,486
Uganda,South Sudan,1037412
Uganda,Syrian Arab Rep.,12
Uganda,Syrian Arab Rep.,7
Uganda,Chad,0
Uganda,Chad,5
Uganda,Turkey,0
Uganda,United Rep. of Tanzania,0
Uganda,Uganda,180000
Uganda,Uganda,0
Uganda,Yemen,0
Uganda,Yemen,33
Uganda,Zambia,0
Ukraine,Afghanistan,2808
Ukraine,Afghanistan,1410
Ukraine,Angola,9
Ukraine,Angola,26
Ukraine,Armenia,28
Ukraine,Armenia,192
Ukraine,Azerbaijan,46
Ukraine,Azerbaijan,149
Ukraine,Burundi,7
Ukraine,Burundi,6
Ukraine,Burkina Faso,0
Ukraine,Bangladesh,140
Ukraine,Bulgaria,0
Ukraine,Bosnia and Herzegovina,0
Ukraine,Belarus,39
Ukraine,Belarus,26
Ukraine,China,11
Ukraine,Côte d'Ivoire,30
Ukraine,Côte d'Ivoire,0
Ukraine,Cameroon,93
Ukraine,Cameroon,0
Ukraine,Dem. Rep. of the Congo,123
Ukraine,Dem. Rep. of the Congo,68
Ukraine,Congo,34
Ukraine,Congo,20
Ukraine,Comoros,0
Ukraine,Cuba,10
Ukraine,Algeria,15
Ukraine,Algeria,0
Ukraine,Egypt,19
Ukraine,Egypt,0
Ukraine,Eritrea,24
Ukraine,Eritrea,16
Ukraine,Western Sahara,5
Ukraine,Ethiopia,30
Ukraine,Ethiopia,20
Ukraine,France,0
Ukraine,Gabon,0
Ukraine,Georgia,100
Ukraine,Georgia,48
Ukraine,Ghana,5
Ukraine,Guinea,117
Ukraine,Guinea,7
Ukraine,Gambia,0
Ukraine,Gambia,0
Ukraine,Guinea-Bissau,0
Ukraine,Guinea-Bissau,0
Ukraine,Greece,0
Ukraine,Croatia,0
Ukraine,India,36
Ukraine,India,0
Ukraine,Iran (Islamic Rep. of),103
Ukraine,Iran (Islamic Rep. of),58
Ukraine,Iraq,264
Ukraine,Iraq,91
Ukraine,Jordan,24
Ukraine,Jordan,0
Ukraine,Kazakhstan,8
Ukraine,Kazakhstan,11
Ukraine,Kenya,6
Ukraine,Kyrgyzstan,142
Ukraine,Kyrgyzstan,12
Ukraine,Cambodia,0
Ukraine,Lebanon,23
Ukraine,Lebanon,9
Ukraine,Liberia,14
Ukraine,Liberia,0
Ukraine,Libya,21
Ukraine,Sri Lanka,64
Ukraine,Sri Lanka,8
Ukraine,Morocco,0
Ukraine,Rep. of Moldova,6
Ukraine,Madagascar,0
Ukraine,Mali,0
Ukraine,Mali,0
Ukraine,Myanmar,8
Ukraine,Mongolia,0
Ukraine,Mozambique,0
Ukraine,Mozambique,0
Ukraine,Mauritania,0
Ukraine,Niger,0
Ukraine,Nigeria,68
Ukraine,Nigeria,5
Ukraine,Nepal,18
Ukraine,Nepal,0
Ukraine,Pakistan,191
Ukraine,Pakistan,9
Ukraine,Palestinian,164
Ukraine,Palestinian,37
Ukraine,Russian Federation,186
Ukraine,Russian Federation,150
Ukraine,Rwanda,0
Ukraine,Saudi Arabia,0
Ukraine,Sudan,106
Ukraine,Sudan,60
Ukraine,Senegal,0
Ukraine,Sierra Leone,9
Ukraine,Sierra Leone,5
Ukraine,Somalia,306
Ukraine,Somalia,132
Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),0
Ukraine,South Sudan,0
Ukraine,South Sudan,0
Ukraine,Syrian Arab Rep.,520
Ukraine,Syrian Arab Rep.,483
Ukraine,Chad,5
Ukraine,Chad,7
Ukraine,Togo,6
Ukraine,Togo,0
Ukraine,Tajikistan,38
Ukraine,Tajikistan,16
Ukraine,Turkmenistan,0
Ukraine,Turkmenistan,5
Ukraine,Tonga,0
Ukraine,Tunisia,8
Ukraine,Turkey,40
Ukraine,Turkey,14
Ukraine,Uganda,0
Ukraine,Uganda,0
Ukraine,Ukraine,1800000
Ukraine,Ukraine,5
Ukraine,Uzbekistan,60
Ukraine,Uzbekistan,60
Ukraine,Viet Nam,34
Ukraine,Stateless,7
Ukraine,Stateless,51
Ukraine,Stateless,35294
Ukraine,Yemen,6
Ukraine,Yemen,0
Ukraine,Zimbabwe,0
Ukraine,Zimbabwe,0
Uruguay,Angola,20
Uruguay,Argentina,0
Uruguay,Benin,0
Uruguay,Belarus,0
Uruguay,Bolivia (Plurinational State of),0
Uruguay,Bolivia (Plurinational State of),0
Uruguay,Brazil,7
Uruguay,Chile,0
Uruguay,Côte d'Ivoire,0
Uruguay,Cameroon,0
Uruguay,Cameroon,8
Uruguay,Congo,0
Uruguay,Colombia,23
Uruguay,Colombia,141
Uruguay,Cuba,1968
Uruguay,Cuba,12
Uruguay,Germany,0
Uruguay,Dominican Rep.,0
Uruguay,Ecuador,0
Uruguay,Ecuador,7
Uruguay,Egypt,0
Uruguay,Western Sahara,0
Uruguay,Spain,0
Uruguay,France,0
Uruguay,Georgia,0
Uruguay,Ghana,0
Uruguay,Ghana,0
Uruguay,Gambia,0
Uruguay,Honduras,0
Uruguay,Haiti,0
Uruguay,Iran (Islamic Rep. of),0
Uruguay,Iraq,0
Uruguay,Jamaica,0
Uruguay,Kazakhstan,0
Uruguay,Lebanon,0
Uruguay,Liberia,0
Uruguay,Libya,0
Uruguay,Lithuania,0
Uruguay,Latvia,5
Uruguay,Morocco,0
Uruguay,Mexico,5
Uruguay,Nigeria,12
Uruguay,Nigeria,13
Uruguay,Peru,6
Uruguay,Paraguay,0
Uruguay,Paraguay,0
Uruguay,Palestinian,0
Uruguay,Russian Federation,0
Uruguay,Russian Federation,12
Uruguay,Sudan,0
Uruguay,Senegal,0
Uruguay,Sierra Leone,0
Uruguay,El Salvador,0
Uruguay,El Salvador,18
Uruguay,Somalia,0
Uruguay,Syrian Arab Rep.,0
Uruguay,Syrian Arab Rep.,61
Uruguay,Tunisia,0
Uruguay,Turkey,6
Uruguay,Turkey,0
Uruguay,United Rep. of Tanzania,0
Uruguay,Ukraine,11
Uruguay,Venezuela (Bolivarian Republic of),33
Uruguay,Venezuela (Bolivarian Republic of),6157
Uruguay,Venezuela (Bolivarian Republic of),5
Uruguay,Zimbabwe,0
United States of America,Afghanistan,810
United States of America,Afghanistan,1564
United States of America,Angola,1143
United States of America,Angola,157
United States of America,Albania,1636
United States of America,Albania,1527
United States of America,Andorra,0
United States of America,United Arab Emirates,150
United States of America,United Arab Emirates,39
United States of America,Argentina,232
United States of America,Argentina,55
United States of America,Armenia,2032
United States of America,Armenia,1663
United States of America,Antigua and Barbuda,8
United States of America,Antigua and Barbuda,0
United States of America,Australia,0
United States of America,Australia,0
United States of America,Austria,14
United States of America,Austria,0
United States of America,Azerbaijan,875
United States of America,Azerbaijan,298
United States of America,Burundi,693
United States of America,Burundi,747
United States of America,Belgium,18
United States of America,Belgium,32
United States of America,Benin,186
United States of America,Benin,97
United States of America,Burkina Faso,3388
United States of America,Burkina Faso,1163
United States of America,Bangladesh,6225
United States of America,Bangladesh,1248
United States of America,Bulgaria,230
United States of America,Bulgaria,352
United States of America,Bahrain,29
United States of America,Bahrain,45
United States of America,Bahamas,61
United States of America,Bahamas,179
United States of America,Bosnia and Herzegovina,157
United States of America,Bosnia and Herzegovina,101
United States of America,Belarus,1769
United States of America,Belarus,1537
United States of America,Belize,194
United States of America,Belize,43
United States of America,Bolivia (Plurinational State of),381
United States of America,Bolivia (Plurinational State of),113
United States of America,Brazil,6052
United States of America,Brazil,593
United States of America,Barbados,7
United States of America,Barbados,0
United States of America,Brunei Darussalam,0
United States of America,Bhutan,323
United States of America,Bhutan,43
United States of America,Botswana,9
United States of America,Botswana,0
United States of America,Central African Rep.,116
United States of America,Central African Rep.,210
United States of America,Canada,40
United States of America,Canada,42
United States of America,Switzerland,8
United States of America,Switzerland,0
United States of America,Chile,161
United States of America,Chile,27
United States of America,China,68414
United States of America,China,74476
United States of America,Côte d'Ivoire,1092
United States of America,Côte d'Ivoire,1263
United States of America,Cameroon,4056
United States of America,Cameroon,3992
United States of America,Dem. Rep. of the Congo,1324
United States of America,Dem. Rep. of the Congo,939
United States of America,Congo,1516
United States of America,Congo,1331
United States of America,Colombia,7002
United States of America,Colombia,4264
United States of America,Comoros,0
United States of America,Comoros,0
United States of America,Cabo Verde,22
United States of America,Costa Rica,443
United States of America,Costa Rica,170
United States of America,Cuba,1008
United States of America,Cuba,431
United States of America,Curaçao,35
United States of America,Cayman Islands,6
United States of America,Cyprus,0
United States of America,Cyprus,0
United States of America,Czech Rep.,22
United States of America,Czech Rep.,18
United States of America,Germany,125
United States of America,Germany,40
United States of America,Djibouti,535
United States of America,Djibouti,282
United States of America,Dominica,32
United States of America,Dominica,10
United States of America,Denmark,5
United States of America,Dominican Rep.,936
United States of America,Dominican Rep.,179
United States of America,Algeria,274
United States of America,Algeria,131
United States of America,Ecuador,17082
United States of America,Ecuador,948
United States of America,Egypt,4599
United States of America,Egypt,11926
United States of America,Eritrea,1697
United States of America,Eritrea,5145
United States of America,Spain,65
United States of America,Spain,11
United States of America,Estonia,36
United States of America,Estonia,266
United States of America,Ethiopia,5506
United States of America,Ethiopia,9987
United States of America,Finland,0
United States of America,Finland,0
United States of America,Fiji,196
United States of America,Fiji,231
United States of America,France,70
United States of America,France,24
United States of America,Gabon,181
United States of America,Gabon,40
United States of America,United Kingdom,108
United States of America,United Kingdom,39
United States of America,Georgia,1469
United States of America,Georgia,382
United States of America,Ghana,983
United States of America,Ghana,399
United States of America,Gibraltar,0
United States of America,Guinea,1223
United States of America,Guinea,2305
United States of America,Guadeloupe,37
United States of America,Gambia,903
United States of America,Gambia,1503
United States of America,Guinea-Bissau,18
United States of America,Guinea-Bissau,24
United States of America,Equatorial Guinea,23
United States of America,Equatorial Guinea,9
United States of America,Greece,48
United States of America,Greece,15
United States of America,Grenada,36
United States of America,Grenada,24
United States of America,Guatemala,71443
United States of America,Guatemala,14971
United States of America,French Guiana,0
United States of America,Guyana,332
United States of America,Guyana,75
United States of America,"China, Hong Kong SAR",17
United States of America,"China, Hong Kong SAR",0
United States of America,Honduras,53905
United States of America,Honduras,10107
United States of America,Croatia,34
United States of America,Croatia,34
United States of America,Haiti,15184
United States of America,Haiti,17055
United States of America,Hungary,173
United States of America,Hungary,18
United States of America,Indonesia,1792
United States of America,Indonesia,1834
United States of America,India,23395
United States of America,India,4836
United States of America,Ireland,30
United States of America,Ireland,0
United States of America,Iran (Islamic Rep. of),3266
United States of America,Iran (Islamic Rep. of),5536
