Country / territory of asylum/residence,Origin,Value
Ecuador,Iraq,26
Ecuador,Iraq,35
Ecuador,Israel,6
Ecuador,Italy,4
Ecuador,Jordan,0
Ecuador,Japan,0
Ecuador,Kenya,0
Ecuador,Kyrgyzstan,2
Ecuador,Cambodia,3
Ecuador,Rep. of Korea,1
Ecuador,Kuwait,1
Ecuador,Lebanon,3
Ecuador,Lebanon,5
Ecuador,Liberia,3
Ecuador,Liberia,6
Ecuador,Sri Lanka,47
Ecuador,Sri Lanka,15
Ecuador,Lithuania,3
Ecuador,Lithuania,1
Ecuador,Morocco,4
Ecuador,Morocco,4
Ecuador,Mexico,11
Ecuador,Mali,9
Ecuador,Mali,2
Ecuador,Mozambique,1
Ecuador,Mauritania,2
Ecuador,Malaysia,0
Ecuador,Namibia,3
Ecuador,Niger,1
Ecuador,Nigeria,239
Ecuador,Nigeria,21
Ecuador,Nicaragua,0
Ecuador,Nicaragua,1
Ecuador,Netherlands,2
Ecuador,Nepal,34
Ecuador,Nepal,5
Ecuador,Pakistan,274
Ecuador,Pakistan,29
Ecuador,Panama,2
Ecuador,Panama,2
Ecuador,Peru,4443
Ecuador,Peru,97
Ecuador,Philippines,1
Ecuador,Poland,1
Ecuador,Poland,1
Ecuador,Puerto Rico,0
Ecuador,Portugal,2
Ecuador,Paraguay,2
Ecuador,Paraguay,1
Ecuador,Palestinian,0
Ecuador,Palestinian,9
Ecuador,Qatar,0
Ecuador,Romania,1
Ecuador,Russian Federation,18
Ecuador,Russian Federation,23
Ecuador,Rwanda,0
Ecuador,Saudi Arabia,3
Ecuador,Sudan,5
Ecuador,Senegal,1
Ecuador,Sierra Leone,12
Ecuador,Sierra Leone,1
Ecuador,El Salvador,2
Ecuador,El Salvador,5
Ecuador,Somalia,14
Ecuador,Somalia,7
Ecuador,Serbia and Kosovo (S/RES/1244 (1999)),1
Ecuador,Serbia and Kosovo (S/RES/1244 (1999)),14
Ecuador,Swaziland,1
Ecuador,Swaziland,1
Ecuador,Syrian Arab Rep.,2
Ecuador,Syrian Arab Rep.,9
Ecuador,Togo,1
Ecuador,Togo,2
Ecuador,Turkmenistan,2
Ecuador,Tonga,0
Ecuador,Turkey,23
Ecuador,Turkey,2
Ecuador,United Rep. of Tanzania,3
Ecuador,Ukraine,1
Ecuador,Uruguay,3
Ecuador,Uruguay,1
Ecuador,United States of America,14
Ecuador,United States of America,3
Ecuador,Uzbekistan,4
Ecuador,Venezuela (Bolivarian Republic of),60
Ecuador,Venezuela (Bolivarian Republic of),4
Ecuador,Viet Nam,3
Ecuador,Stateless,4
Ecuador,Stateless,1
Ecuador,Various/Unknown,39
Ecuador,Various/Unknown,19
Ecuador,Yemen,1
Ecuador,South Africa,13
Ecuador,Zimbabwe,9
Ecuador,Zimbabwe,5
Egypt,Afghanistan,1
Egypt,Angola,3
Egypt,Angola,1
Egypt,Burundi,2
Egypt,Burundi,41
Egypt,Central African Rep.,1
Egypt,China,11
Egypt,China,1
Egypt,Cote d'Ivoire,121
Egypt,Cote d'Ivoire,149
Egypt,Cote d'Ivoire,2
Egypt,Cameroon,5
Egypt,Cameroon,1
Egypt,Dem. Rep. of the Congo,15
Egypt,Dem. Rep. of the Congo,24
Egypt,Congo,7
Egypt,Congo,2
Egypt,Comoros,1
Egypt,Djibouti,0
Egypt,Djibouti,5
Egypt,Algeria,3
Egypt,Algeria,4
Egypt,Egypt,60
Egypt,Eritrea,621
Egypt,Eritrea,938
Egypt,Ethiopia,316
Egypt,Ethiopia,562
Egypt,Ethiopia,2
Egypt,Ghana,1
Egypt,Guinea,10
Egypt,Guinea,1
Egypt,Gambia,0
Egypt,Guinea-Bissau,1
Egypt,Indonesia,1
Egypt,India,1
Egypt,India,1
Egypt,Iran (Islamic Rep. of),1
Egypt,Iraq,165
Egypt,Iraq,6772
Egypt,Iraq,243
Egypt,Israel,0
Egypt,Jordan,3
Egypt,Kazakhstan,4
Egypt,Kenya,2
Egypt,Lebanon,1
Egypt,Liberia,1
Egypt,Liberia,6
Egypt,Libya,4
Egypt,Libya,3
Egypt,Sri Lanka,1
Egypt,Sri Lanka,1
Egypt,Mali,5
Egypt,Myanmar,2
Egypt,Mauritania,1
Egypt,Nigeria,4
Egypt,Nigeria,1
Egypt,Pakistan,2
Egypt,Philippines,1
Egypt,Dem. People's Rep. of Korea,1
Egypt,Palestinian,27
Egypt,Palestinian,70026
Egypt,Romania,2
Egypt,Russian Federation,29
Egypt,Russian Federation,12
Egypt,Rwanda,6
Egypt,Rwanda,17
Egypt,Saudi Arabia,3
Egypt,Saudi Arabia,2
Egypt,Sudan,12476
Egypt,Sudan,10035
Egypt,Sudan,251
Egypt,Somalia,378
Egypt,Somalia,6172
Egypt,Somalia,12
Egypt,Serbia and Kosovo (S/RES/1244 (1999)),8
Egypt,Syrian Arab Rep.,2
Egypt,Syrian Arab Rep.,8
Egypt,Chad,15
Egypt,Chad,22
Egypt,Togo,0
Egypt,Togo,1
Egypt,Tajikistan,14
Egypt,Turkmenistan,0
Egypt,Turkmenistan,4
Egypt,Tunisia,1
Egypt,Tunisia,5
Egypt,Uganda,5
Egypt,Uganda,12
Egypt,Uzbekistan,20
Egypt,Uzbekistan,3
Egypt,Yemen,10
Egypt,Yemen,205
Egypt,Zimbabwe,2
Egypt,Zimbabwe,5
Eritrea,Ethiopia,2
Eritrea,Ethiopia,80
Eritrea,Sudan,173
Eritrea,Sudan,13
Eritrea,Somalia,135
Eritrea,Somalia,4556
Spain,Afghanistan,17
Spain,Afghanistan,59
Spain,Angola,12
Spain,Angola,29
Spain,Albania,2
Spain,Albania,14
Spain,Argentina,0
Spain,Armenia,21
Spain,Armenia,105
Spain,Azerbaijan,6
Spain,Azerbaijan,34
Spain,Burundi,4
Spain,Burundi,3
Spain,Benin,8
Spain,Burkina Faso,7
Spain,Burkina Faso,7
Spain,Bangladesh,2
Spain,Bangladesh,11
Spain,Bulgaria,0
Spain,Bulgaria,1
Spain,Bosnia and Herzegovina,0
Spain,Bosnia and Herzegovina,2
Spain,Belarus,2
Spain,Belarus,31
Spain,Bolivia (Plurinational State of),7
Spain,Bolivia (Plurinational State of),3
Spain,Brazil,1
Spain,Bhutan,1
Spain,Bhutan,2
Spain,Central African Rep.,9
Spain,Central African Rep.,1
Spain,Chile,8
Spain,China,4
Spain,China,12
Spain,Cote d'Ivoire,241
Spain,Cote d'Ivoire,164
Spain,Cameroon,156
Spain,Cameroon,14
Spain,Dem. Rep. of the Congo,194
Spain,Dem. Rep. of the Congo,114
Spain,Congo,28
Spain,Congo,8
Spain,Colombia,401
Spain,Colombia,782
Spain,Comoros,0
Spain,Cabo Verde,2
Spain,Costa Rica,0
Spain,Cuba,185
Spain,Cuba,422
Spain,Dominican Rep.,2
Spain,Algeria,41
Spain,Algeria,57
Spain,Ecuador,0
Spain,Ecuador,4
Spain,Egypt,1
Spain,Egypt,7
Spain,Eritrea,24
Spain,Eritrea,16
Spain,Western Sahara,7
Spain,Spain,31
Spain,Ethiopia,19
Spain,Ethiopia,71
Spain,Gabon,4
Spain,Gabon,4
Spain,Georgia,23
Spain,Georgia,34
Spain,Ghana,20
Spain,Ghana,1
Spain,Guinea,206
Spain,Guinea,10
Spain,Gambia,59
Spain,Gambia,8
Spain,Guinea-Bissau,16
Spain,Equatorial Guinea,26
Spain,Equatorial Guinea,160
Spain,Guatemala,8
Spain,Guatemala,2
Spain,Honduras,18
Spain,Honduras,14
Spain,Haiti,2
Spain,Haiti,17
Spain,Indonesia,0
Spain,India,9
Spain,India,4
Spain,Iran (Islamic Rep. of),39
Spain,Iran (Islamic Rep. of),50
Spain,Iraq,29
Spain,Iraq,263
Spain,Israel,1
Spain,Israel,1
Spain,Jamaica,1
Spain,Jordan,1
Spain,Jordan,10
Spain,Kazakhstan,1
Spain,Kazakhstan,3
Spain,Kenya,5
Spain,Kyrgyzstan,13
Spain,Lebanon,3
Spain,Lebanon,1
Spain,Liberia,22
Spain,Liberia,25
Spain,Libya,0
Spain,Sri Lanka,40
Spain,Sri Lanka,41
Spain,Latvia,4
Spain,Morocco,32
Spain,Morocco,29
Spain,Rep. of Moldova,0
Spain,Rep. of Moldova,9
Spain,Mexico,10
Spain,Mexico,8
Spain,The former Yugoslav Republic of Macedonia,1
Spain,Mali,6
Spain,Mali,1
Spain,Myanmar,1
Spain,Myanmar,1
Spain,Montenegro,0
Spain,Mongolia,1
Spain,Mozambique,1
Spain,Mauritania,25
Spain,Mauritania,7
Spain,Malawi,1
Spain,Niger,8
Spain,Nigeria,257
Spain,Nigeria,31
Spain,Nicaragua,23
Spain,Nepal,0
Spain,Nepal,5
Spain,Pakistan,34
Spain,Pakistan,85
Spain,Panama,3
Spain,Peru,1
Spain,Peru,11
Spain,Dem. People's Rep. of Korea,1
Spain,Paraguay,0
Spain,Palestinian,41
Spain,Palestinian,111
Spain,Romania,2
Spain,Romania,5
Spain,Russian Federation,22
Spain,Russian Federation,377
Spain,Rwanda,25
Spain,Rwanda,15
Spain,Sudan,17
Spain,Sudan,11
Spain,Senegal,32
Spain,Senegal,2
Spain,Sierra Leone,29
Spain,Sierra Leone,49
Spain,El Salvador,10
Spain,Somalia,79
Spain,Somalia,78
Spain,Serbia and Kosovo (S/RES/1244 (1999)),2
Spain,Serbia and Kosovo (S/RES/1244 (1999)),41
Spain,Syrian Arab Rep.,12
Spain,Syrian Arab Rep.,35
Spain,Chad,5
Spain,Togo,12
Spain,Togo,8
Spain,Turkmenistan,0
Spain,Tunisia,1
Spain,Tunisia,19
Spain,Turkey,5
Spain,Turkey,8
Spain,United Rep. of Tanzania,0
Spain,Uganda,14
Spain,Ukraine,1
Spain,Ukraine,25
Spain,United States of America,6
Spain,Uzbekistan,0
Spain,Uzbekistan,7
Spain,Venezuela (Bolivarian Republic of),21
Spain,Venezuela (Bolivarian Republic of),31
Spain,Viet Nam,6
Spain,Stateless,108
Spain,Various/Unknown,5
Spain,Various/Unknown,71
Spain,Zimbabwe,9
Estonia,Afghanistan,0
Estonia,Afghanistan,12
Estonia,Armenia,0
Estonia,Belarus,0
Estonia,Belarus,3
Estonia,Dem. Rep. of the Congo,0
Estonia,Algeria,2
Estonia,Estonia,100983
Estonia,Georgia,0
Estonia,Gambia,0
Estonia,Iraq,0
Estonia,Iraq,1
Estonia,Sri Lanka,0
Estonia,Sri Lanka,7
Estonia,Nigeria,1
Estonia,Pakistan,1
Estonia,Russian Federation,5
Estonia,Russian Federation,7
Estonia,Sudan,0
Estonia,Sudan,1
Estonia,Somalia,1
Estonia,Tajikistan,0
Estonia,Tajikistan,1
Estonia,Turkmenistan,2
Estonia,Turkey,1
Estonia,Turkey,1
Estonia,Uganda,1
Estonia,Stateless,2
Estonia,Various/Unknown,0
Ethiopia,Afghanistan,1
Ethiopia,Burundi,14
Ethiopia,Burundi,79
Ethiopia,Cote d'Ivoire,0
Ethiopia,Cameroon,1
Ethiopia,Dem. Rep. of the Congo,108
Ethiopia,Dem. Rep. of the Congo,383
Ethiopia,Congo,2
Ethiopia,Congo,5
Ethiopia,Czech Rep.,2
Ethiopia,Djibouti,10
Ethiopia,Djibouti,62
Ethiopia,Eritrea,143
Ethiopia,Eritrea,44791
Ethiopia,Ghana,2
Ethiopia,Guinea,1
Ethiopia,Guinea-Bissau,1
Ethiopia,Kenya,335
Ethiopia,Kenya,2425
Ethiopia,Liberia,1
Ethiopia,Nigeria,2
Ethiopia,Rwanda,7
Ethiopia,Rwanda,12
Ethiopia,Sudan,100
Ethiopia,Sudan,25238
Ethiopia,Sudan,47
Ethiopia,Somalia,297
Ethiopia,Somalia,81247
Ethiopia,Chad,1
Ethiopia,Chad,1
Ethiopia,Togo,1
Ethiopia,United Rep. of Tanzania,0
Ethiopia,United Rep. of Tanzania,1
Ethiopia,Uganda,2
Ethiopia,Uganda,34
Ethiopia,Yemen,1
Ethiopia,Yemen,12
Ethiopia,Zimbabwe,1
Finland,Afghanistan,235
Finland,Afghanistan,807
Finland,Angola,43
Finland,Angola,206
Finland,Albania,1
Finland,Albania,19
Finland,Armenia,1
Finland,Armenia,13
Finland,Azerbaijan,9
Finland,Azerbaijan,53
Finland,Burundi,3
Finland,Burundi,3
Finland,Benin,0
Finland,Burkina Faso,1
Finland,Bangladesh,13
Finland,Bangladesh,42
Finland,Bulgaria,0
Finland,Bulgaria,4
Finland,Bosnia and Herzegovina,2
Finland,Bosnia and Herzegovina,96
Finland,Bosnia and Herzegovina,8
Finland,Belarus,20
Finland,Belarus,39
Finland,Bolivia (Plurinational State of),1
Finland,Bolivia (Plurinational State of),15
Finland,Brazil,2
Finland,China,7
Finland,China,55
Finland,Cote d'Ivoire,2
Finland,Cote d'Ivoire,8
Finland,Cameroon,16
Finland,Cameroon,51
Finland,Dem. Rep. of the Congo,48
Finland,Dem. Rep. of the Congo,176
Finland,Congo,0
Finland,Congo,20
Finland,Colombia,13
Finland,Cuba,1
Finland,Cuba,10
Finland,Denmark,0
Finland,Dominican Rep.,0
Finland,Algeria,17
Finland,Algeria,27
Finland,Ecuador,3
Finland,Egypt,5
Finland,Egypt,2
Finland,Eritrea,5
Finland,Eritrea,7
Finland,Estonia,0
Finland,Ethiopia,8
Finland,Ethiopia,60
Finland,Finland,3125
Finland,United Kingdom,1
Finland,Georgia,8
Finland,Georgia,1
Finland,Ghana,43
Finland,Ghana,25
Finland,Guinea,9
Finland,Guinea,15
Finland,Gambia,15
Finland,Gambia,13
Finland,Guinea-Bissau,0
Finland,Guinea-Bissau,1
Finland,Honduras,0
Finland,Honduras,3
Finland,Croatia,0
Finland,Croatia,10
Finland,Hungary,5
Finland,Indonesia,1
Finland,Indonesia,1
Finland,India,5
Finland,India,12
Finland,Iran (Islamic Rep. of),93
Finland,Iran (Islamic Rep. of),323
Finland,Iraq,379
Finland,Iraq,2188
Finland,Israel,0
Finland,Israel,2
Finland,Italy,0
Finland,Jamaica,0
Finland,Jordan,0
Finland,Jordan,7
Finland,Kazakhstan,12
Finland,Kazakhstan,17
Finland,Kenya,4
Finland,Kyrgyzstan,8
Finland,Kyrgyzstan,9
Finland,Cambodia,7
Finland,Kuwait,0
Finland,Lebanon,2
Finland,Lebanon,10
Finland,Liberia,0
Finland,Liberia,3
Finland,Libya,5
Finland,Libya,19
Finland,Sri Lanka,32
Finland,Sri Lanka,111
Finland,Latvia,2
Finland,Latvia,9
Finland,Morocco,7
Finland,Morocco,10
Finland,Rep. of Moldova,1
Finland,Rep. of Moldova,3
Finland,Mexico,0
Finland,The former Yugoslav Republic of Macedonia,7
Finland,The former Yugoslav Republic of Macedonia,9
Finland,Mali,2
Finland,Myanmar,1
Finland,Myanmar,14
Finland,Montenegro,0
Finland,Mongolia,1
Finland,Mozambique,1
Finland,Mauritania,0
Finland,Mauritania,4
Finland,Malawi,0
Finland,Malawi,4
Finland,Namibia,0
Finland,Niger,9
Finland,Niger,1
Finland,Nigeria,39
Finland,Nigeria,75
Finland,Nepal,1
Finland,Nepal,9
Finland,Pakistan,9
Finland,Pakistan,24
Finland,Peru,4
Finland,Dem. People's Rep. of Korea,2
Finland,Portugal,1
Finland,Romania,0
Finland,Romania,1
Finland,Russian Federation,347
Finland,Russian Federation,469
Finland,Rwanda,13
Finland,Rwanda,33
Finland,Sudan,6
Finland,Sudan,8
Finland,Senegal,0
Finland,Senegal,3
Finland,Sierra Leone,6
Finland,Sierra Leone,20
Finland,El Salvador,0
Finland,Somalia,325
Finland,Somalia,2226
Finland,Serbia and Kosovo (S/RES/1244 (1999)),82
Finland,Serbia and Kosovo (S/RES/1244 (1999)),660
Finland,Slovakia,0
Finland,Slovakia,8
Finland,Syrian Arab Rep.,23
Finland,Syrian Arab Rep.,59
Finland,Chad,1
Finland,Chad,1
Finland,Togo,7
Finland,Togo,5
Finland,Thailand,0
Finland,Tajikistan,16
Finland,Turkmenistan,1
Finland,Turkmenistan,5
Finland,Tunisia,3
Finland,Turkey,60
Finland,Turkey,324
Finland,United Rep. of Tanzania,2
Finland,United Rep. of Tanzania,4
Finland,Uganda,1
Finland,Uganda,2
Finland,Ukraine,3
Finland,Ukraine,15
Finland,United States of America,0
Finland,Uzbekistan,9
Finland,Uzbekistan,26
Finland,Venezuela (Bolivarian Republic of),1
Finland,Viet Nam,0
Finland,Viet Nam,2
Finland,Stateless,31
Finland,Stateless,74
Finland,Various/Unknown,35
Finland,Various/Unknown,80
Finland,Yemen,3
Finland,Yemen,1
Finland,Zimbabwe,1
Finland,Zimbabwe,2
Fiji,Afghanistan,3
Fiji,Bangladesh,1
Fiji,Nigeria,1
Fiji,Pakistan,1
Fiji,Somalia,1
France,Afghanistan,0
France,Afghanistan,1790
France,Angola,0
France,Angola,3097
France,Albania,0
France,Albania,1556
France,Armenia,0
France,Armenia,3073
France,Azerbaijan,0
France,Azerbaijan,2239
France,Burundi,0
France,Burundi,320
France,Benin,0
France,Benin,16
France,Burkina Faso,0
France,Burkina Faso,63
France,Bangladesh,0
France,Bangladesh,2268
France,Bulgaria,0
France,Bulgaria,84
France,Bosnia and Herzegovina,0
France,Bosnia and Herzegovina,4083
France,Bosnia and Herzegovina,40
France,Belarus,0
France,Belarus,441
France,Bolivia (Plurinational State of),0
France,Bolivia (Plurinational State of),37
France,Brazil,0
France,Brazil,8
France,Bhutan,0
France,Bhutan,52
France,Central African Rep.,0
France,Central African Rep.,577
France,China,0
France,China,1002
France,Cote d'Ivoire,0
France,Cote d'Ivoire,1920
France,Cameroon,0
France,Cameroon,655
France,Dem. Rep. of the Congo,0
France,Dem. Rep. of the Congo,11369
France,Congo,0
France,Congo,3124
France,Colombia,0
France,Colombia,436
France,Comoros,0
France,Comoros,324
France,Cuba,0
France,Cuba,120
France,Djibouti,0
France,Djibouti,94
France,Dominican Rep.,0
France,Algeria,0
France,Algeria,1189
France,Egypt,0
France,Egypt,136
France,Eritrea,0
France,Eritrea,663
France,Ethiopia,0
France,Ethiopia,481
France,France,1131
France,Gabon,0
France,Gabon,22
France,Georgia,0
France,Georgia,2153
France,Ghana,0
France,Ghana,565
France,Guinea,0
France,Guinea,3125
France,Gambia,0
France,Gambia,87
France,Guinea-Bissau,0
France,Guinea-Bissau,896
France,Equatorial Guinea,29
France,Guyana,0
France,Haiti,0
France,Haiti,3466
France,Hungary,63
France,India,0
France,India,206
France,Iran (Islamic Rep. of),0
France,Iran (Islamic Rep. of),1917
France,Iraq,0
France,Iraq,2366
France,Kazakhstan,0
France,Kazakhstan,362
France,Kenya,0
France,Kenya,25
France,Kyrgyzstan,0
France,Kyrgyzstan,167
France,Cambodia,0
France,Cambodia,12956
France,Lao People's Dem. Rep.,0
France,Lao People's Dem. Rep.,7445
France,Lebanon,0
France,Lebanon,101
France,Liberia,0
France,Liberia,225
France,Libya,0
France,Libya,18
France,Sri Lanka,0
France,Sri Lanka,21833
France,Morocco,0
France,Morocco,120
France,Rep. of Moldova,0
France,Rep. of Moldova,377
France,Madagascar,0
France,Madagascar,212
France,Mexico,0
France,Mexico,6
France,The former Yugoslav Republic of Macedonia,0
France,The former Yugoslav Republic of Macedonia,260
France,Mali,0
France,Mali,2614
France,Myanmar,0
France,Myanmar,171
France,Montenegro,0
France,Montenegro,31
France,Mongolia,0
France,Mongolia,272
France,Mauritania,0
France,Mauritania,4542
France,Niger,0
France,Niger,45
France,Nigeria,0
France,Nigeria,726
France,Nepal,0
France,Nepal,55
France,Pakistan,0
France,Pakistan,414
France,Peru,0
France,Peru,268
France,Palestinian,0
France,Palestinian,194
France,Romania,0
France,Romania,182
France,Russian Federation,0
France,Russian Federation,9858
France,Rwanda,0
France,Rwanda,2496
France,Sudan,0
France,Sudan,1597
France,Senegal,0
France,Senegal,396
France,Sierra Leone,0
France,Sierra Leone,402
France,Somalia,0
France,Somalia,1027
France,Serbia and Kosovo (S/RES/1244 (1999)),0
France,Serbia and Kosovo (S/RES/1244 (1999)),9985
France,Syrian Arab Rep.,0
France,Syrian Arab Rep.,280
France,Chad,0
France,Chad,1026
France,Togo,0
France,Togo,671
France,Tajikistan,0
France,Tajikistan,28
France,Tunisia,0
France,Tunisia,242
France,Turkey,0
France,Turkey,11009
France,Uganda,0
France,Uganda,47
France,Ukraine,0
France,Ukraine,712
France,Uzbekistan,0
France,Uzbekistan,197
France,Viet Nam,0
France,Viet Nam,8719
France,Stateless,0
France,Various/Unknown,48576
France,Various/Unknown,42230
France,Zimbabwe,0
France,Zimbabwe,32
Gabon,Angola,33
Gabon,Angola,71
Gabon,Burundi,2
Gabon,Burundi,31
Gabon,Central African Rep.,57
Gabon,Central African Rep.,3
Gabon,Cote d'Ivoire,18
Gabon,Cote d'Ivoire,4
Gabon,Cameroon,2
Gabon,Cameroon,1
Gabon,Dem. Rep. of the Congo,1260
Gabon,Dem. Rep. of the Congo,77
Gabon,Congo,1799
Gabon,Congo,7665
Gabon,Congo,82
Gabon,Ethiopia,1
Gabon,Ghana,1
Gabon,Ghana,1
Gabon,Guinea,1
Gabon,Equatorial Guinea,12
Gabon,Equatorial Guinea,14
Gabon,Liberia,9
Gabon,Liberia,7
Gabon,Mali,1
Gabon,Mauritania,22
Gabon,Mauritania,15
Gabon,Niger,1
Gabon,Niger,1
Gabon,Rwanda,18
Gabon,Rwanda,60
Gabon,Sudan,13
Gabon,Sudan,6
Gabon,Sierra Leone,16
Gabon,Sierra Leone,12
Gabon,Somalia,2
Gabon,Somalia,4
Gabon,Sao Tome and Principe,32
Gabon,Chad,855
Gabon,Chad,991
Gabon,Chad,2
Gabon,Togo,9
Gabon,Togo,13
Gabon,United Rep. of Tanzania,2
Gabon,Uganda,1
Gabon,Viet Nam,4
United Kingdom,Afghanistan,0
United Kingdom,Afghanistan,23406
United Kingdom,Angola,0
United Kingdom,Angola,2590
United Kingdom,Albania,0
United Kingdom,Albania,1479
United Kingdom,United Arab Emirates,2
United Kingdom,Armenia,0
United Kingdom,Armenia,20
United Kingdom,Antigua and Barbuda,0
United Kingdom,Australia,0
United Kingdom,Azerbaijan,0
United Kingdom,Azerbaijan,75
United Kingdom,Burundi,0
United Kingdom,Burundi,1791
United Kingdom,Benin,0
United Kingdom,Benin,9
United Kingdom,Burkina Faso,0
United Kingdom,Burkina Faso,4
United Kingdom,Bangladesh,0
United Kingdom,Bangladesh,1567
United Kingdom,Bulgaria,0
United Kingdom,Bulgaria,11
United Kingdom,Bahrain,0
United Kingdom,Bahrain,2
United Kingdom,Bahamas,0
United Kingdom,Bosnia and Herzegovina,0
United Kingdom,Bosnia and Herzegovina,47
United Kingdom,Bosnia and Herzegovina,24
United Kingdom,Belarus,0
United Kingdom,Belarus,102
United Kingdom,Belize,0
United Kingdom,Bolivia (Plurinational State of),0
United Kingdom,Bolivia (Plurinational State of),15
United Kingdom,Brazil,0
United Kingdom,Brazil,8
United Kingdom,Barbados,0
United Kingdom,Bhutan,0
United Kingdom,Bhutan,68
United Kingdom,Botswana,0
United Kingdom,Botswana,8
United Kingdom,Central African Rep.,0
United Kingdom,Central African Rep.,4
United Kingdom,Canada,0
United Kingdom,Canada,1
United Kingdom,Chile,0
United Kingdom,China,0
United Kingdom,China,2242
United Kingdom,Cote d'Ivoire,0
United Kingdom,Cote d'Ivoire,595
United Kingdom,Cameroon,0
United Kingdom,Cameroon,904
United Kingdom,Dem. Rep. of the Congo,0
United Kingdom,Dem. Rep. of the Congo,4698
United Kingdom,Congo,0
United Kingdom,Congo,933
United Kingdom,Cook Islands,1
United Kingdom,Colombia,0
United Kingdom,Colombia,650
United Kingdom,Costa Rica,0
United Kingdom,Cuba,0
United Kingdom,Cuba,10
United Kingdom,Cyprus,0
United Kingdom,Cyprus,3
United Kingdom,Czech Rep.,0
United Kingdom,Czech Rep.,100
United Kingdom,Germany,0
United Kingdom,Germany,1
United Kingdom,Djibouti,0
United Kingdom,Djibouti,1
United Kingdom,Dominica,0
United Kingdom,Dominican Rep.,0
United Kingdom,Algeria,0
United Kingdom,Algeria,946
United Kingdom,Ecuador,0
United Kingdom,Ecuador,185
United Kingdom,Egypt,0
United Kingdom,Egypt,49
United Kingdom,Eritrea,0
United Kingdom,Eritrea,9430
United Kingdom,Western Sahara,0
United Kingdom,Western Sahara,2
United Kingdom,Estonia,0
United Kingdom,Estonia,1
United Kingdom,Ethiopia,0
United Kingdom,Ethiopia,2151
United Kingdom,Fiji,0
United Kingdom,Fiji,1
United Kingdom,France,0
United Kingdom,France,1
United Kingdom,United Kingdom,0
United Kingdom,United Kingdom,3
United Kingdom,United Kingdom,205
United Kingdom,Georgia,0
United Kingdom,Georgia,46
United Kingdom,Ghana,0
United Kingdom,Ghana,244
United Kingdom,Guinea,0
United Kingdom,Guinea,349
United Kingdom,Gambia,0
United Kingdom,Gambia,443
United Kingdom,Guinea-Bissau,0
United Kingdom,Guinea-Bissau,8
United Kingdom,Equatorial Guinea,0
United Kingdom,Equatorial Guinea,1
United Kingdom,Grenada,0
United Kingdom,Guatemala,0
United Kingdom,Guatemala,1
United Kingdom,Guyana,0
United Kingdom,Guyana,7
United Kingdom,Honduras,0
United Kingdom,Croatia,0
United Kingdom,Croatia,14
United Kingdom,Haiti,0
United Kingdom,Hungary,0
United Kingdom,Indonesia,0
United Kingdom,Indonesia,7
United Kingdom,India,0
United Kingdom,India,428
United Kingdom,Ireland,0
United Kingdom,Iran (Islamic Rep. of),0
United Kingdom,Iran (Islamic Rep. of),10837
United Kingdom,Iraq,0
United Kingdom,Iraq,18143
United Kingdom,Israel,0
United Kingdom,Israel,7
United Kingdom,Italy,0
United Kingdom,Jamaica,0
United Kingdom,Jamaica,452
United Kingdom,Jordan,0
United Kingdom,Jordan,20
United Kingdom,Kazakhstan,0
United Kingdom,Kazakhstan,2
United Kingdom,Kenya,0
United Kingdom,Kenya,644
United Kingdom,Kyrgyzstan,0
United Kingdom,Kyrgyzstan,11
United Kingdom,Saint Kitts and Nevis,0
United Kingdom,Rep. of Korea,0
United Kingdom,Rep. of Korea,2
United Kingdom,Kuwait,0
United Kingdom,Kuwait,490
United Kingdom,Lao People's Dem. Rep.,0
United Kingdom,Lebanon,0
United Kingdom,Lebanon,87
United Kingdom,Liberia,0
United Kingdom,Liberia,301
United Kingdom,Libya,0
United Kingdom,Libya,240
United Kingdom,Saint Lucia,0
United Kingdom,Sri Lanka,0
United Kingdom,Sri Lanka,6822
